Order_Id,Account_Id,Bank_To,Account_To,Amount
35964,4471,J&T Bank ,9000087,3029.2
35965,4471,Kameron bank,60353129,11318.0
35967,4473,Trinity Bank,96544521,5528.0
35968,4473,Raiffeisen bank,69761729,3525.0
35969,4473,Raiffeisen bank,75815641,1566.0
35971,4475,Air Bank,70522868,1691.9
35972,4476,Air Bank,51957607,3195.0
35973,4476,Trinity Bank,27366185,912.0
35974,4476,Moneta Money Bank,96384197,3103.0
35975,4476,Max bank,18494886,633.0
35978,4478,J&T Bank ,49646252,707.0
36008,4503,Air Bank,21099597,2819.8
36020,4511,Hypotecni bank,95965677,3948.0
36021,4511,Trinity Bank,87421154,798.0
36042,4527,Fio bank ,12378204,2156.0
36048,4533,J&T Bank ,10384428,2253.5
36049,4533,Czech export bank,65046036,10479.0
36053,4537,Trinity Bank,82846194,1352.1
36066,4550,PPF Bank,71980470,1113.0
36067,4550,Trinity Bank,95971029,1607.0
36068,4550,Bank Creditas,19181561,424.0
36069,4550,Hypotecni bank,30900681,1022.0
36110,4576,Max bank,20694566,8339.0
36115,4580,Bank Creditas,99807279,1684.8
36116,4580,Kameron bank,90886467,8723.0
36124,4585,Air Bank,64408206,4065.0
36125,4585,Moneta Money Bank,3908431,1347.0
36166,4616,Moneta Money Bank,74167519,2778.7
36167,4616,Hypotecni bank,88828020,12260.0
36170,4618,Hypotecni bank,54633820,2778.7
36181,4626,PPF Bank,69861972,2778.7
36189,4631,Raiffeisen bank,39618468,3647.0
36217,4650,Air Bank,59294611,554.0
36218,4650,Raiffeisen bank,6576216,2828.0
36219,4650,Bank Creditas,50796478,6700.0
36230,4660,Fio bank ,35342312,4456.0
36231,4660,Fio bank ,85892647,2121.0
36232,4660,Max bank,85081994,475.0
36233,4660,UniCredit Bank,76798975,437.0
36263,4681,Bank Creditas,8383214,3388.0
36264,4681,J&T Bank ,50554043,5016.0
36265,4681,Czech export bank,30791741,4515.0
36325,4715,Kameron bank,94525420,4049.0
36341,4725,Raiffeisen bank,46966421,4674.2
36342,4725,Raiffeisen bank,77940284,13462.0
36345,4727,Air Bank,36371326,4485.0
36346,4727,Fio bank ,30821961,3580.0
36347,4727,Max bank,87424748,1861.0
36371,4746,Max bank,51417624,3413.0
36378,4753,Max bank,96378469,1271.0
36413,4774,Trinity Bank,85673802,9689.0
36424,4784,J&T Bank ,68459832,4572.0
36443,4794,UniCredit Bank,92189216,1922.0
36444,4794,Trinity Bank,60735916,603.0
36445,4794,Max bank,85381936,3142.0
36446,4794,J&T Bank ,91262608,1660.0
36447,4794,Raiffeisen bank,80407201,9698.0
36454,4803,Max bank,17711252,1232.0
36489,4825,Czech export bank,74436640,1783.2
36529,4851,UniCredit Bank,12253350,5902.2
36530,4851,Air Bank,40565508,4285.0
36531,4852,Fio bank ,23212576,4794.0
36532,4852,Air Bank,98242383,5925.0
36539,4858,Kameron bank,67520165,6983.3
36547,4863,UniCredit Bank,69927233,6340.3
36548,4863,Czech export bank,70381557,3300.0
36549,4863,Fio bank ,66434705,6036.0
36599,4894,Bank Creditas,81512897,4875.8
36618,4907,Air Bank,25638538,3938.0
36619,4907,Kameron bank,5604631,1253.0
36620,4907,Fio bank ,82890259,325.0
36621,4907,PPF Bank,5619949,2059.0
36665,4937,Bank Creditas,47568672,5996.2
36666,4937,Czech export bank,13841212,2687.0
36667,4937,Czech export bank,43502605,800.0
36679,4948,Raiffeisen bank,70243751,5996.2
36680,4948,Hypotecni bank,39958155,4710.0
36681,4949,Hypotecni bank,44724160,6039.8
36709,4969,Bank Creditas,80888122,2502.8
36710,4969,Max bank,87679707,8309.0
36711,4969,Kameron bank,94635641,610.0
36729,4981,Air Bank,61511546,4930.0
36730,4981,Moneta Money Bank,9506047,3736.0
36748,4994,UniCredit Bank,80840283,7178.8
36749,4995,Fio bank ,68653625,3583.0
36754,4999,Moneta Money Bank,95365690,4588.5
36755,4999,Hypotecni bank,20009368,7028.0
36756,4999,UniCredit Bank,71272724,6327.0
36758,5001,Czech export bank,7923072,4588.5
36759,5001,Czech export bank,11451143,9292.0
36799,5033,J&T Bank ,73070150,1820.0
36800,5033,Fio bank ,93854265,754.0
36801,5033,Trinity Bank,12796581,2196.0
36802,5033,Trinity Bank,25932383,950.0
36851,5065,Moneta Money Bank,31354725,1541.3
36852,5066,J&T Bank ,56157791,2568.8
36853,5066,Czech export bank,2258235,4206.0
36854,5066,Trinity Bank,39506387,1018.0
36855,5066,Air Bank,10269540,132.0
36856,5066,Raiffeisen bank,45041960,1283.0
36866,5072,J&T Bank ,10877579,1863.0
36867,5072,Trinity Bank,85992329,5869.0
36868,5072,Czech export bank,62572306,1065.0
36869,5072,Czech export bank,5224442,805.0
36870,5072,PPF Bank,38607579,5292.0
36928,5118,Moneta Money Bank,99441033,3095.0
36929,5118,J&T Bank ,97549569,446.0
36930,5118,J&T Bank ,59396386,1109.0
36934,5120,UniCredit Bank,4935771,6738.7
36935,5120,Air Bank,26903707,3008.0
36946,5126,Air Bank,63854801,4208.0
36947,5126,Moneta Money Bank,96935939,424.0
36956,5133,UniCredit Bank,16182625,4755.0
36957,5133,Kameron bank,50449115,286.0
36958,5133,PPF Bank,35177278,412.0
36959,5133,Fio bank ,97651743,3913.0
37012,5164,Trinity Bank,54096066,4261.0
37013,5164,Max bank,10503888,621.0
37032,5180,Hypotecni bank,41377508,4897.0
37033,5181,Hypotecni bank,47686052,6652.5
37059,5196,Air Bank,95793395,6652.5
37060,5196,J&T Bank ,22101694,7905.0
37085,5213,Czech export bank,46268802,6687.0
37087,5215,Raiffeisen bank,58698618,2.0
37088,5215,Fio bank ,81640040,5315.0
37089,5215,Raiffeisen bank,3664792,372.0
37090,5215,Fio bank ,71636765,870.0
37091,5215,Raiffeisen bank,79302054,1219.0
37108,5228,Czech export bank,7177615,7242.0
37154,5256,Raiffeisen bank,11066365,5388.5
37167,5263,Moneta Money Bank,63990634,3950.0
37168,5263,UniCredit Bank,57356619,4605.0
37173,5267,UniCredit Bank,56727522,5388.5
37177,5269,Max bank,7043707,793.0
37178,5269,Czech export bank,84263461,7260.0
37179,5269,Czech export bank,61308646,1957.0
37180,5270,J&T Bank ,13973260,3317.0
37196,5283,Raiffeisen bank,94041960,3559.0
37197,5283,Air Bank,67168420,9649.0
37213,5290,Air Bank,96250020,7537.0
37214,5290,Max bank,29544717,6293.0
37215,5290,Hypotecni bank,1615906,2245.0
37216,5290,Fio bank ,95391487,1336.0
37238,5305,UniCredit Bank,81407129,5011.2
37251,5313,Fio bank ,80564933,5011.2
37252,5313,UniCredit Bank,60921382,5791.0
37253,5313,Max bank,15263599,1167.0
37254,5313,Kameron bank,62256020,958.0
37257,5317,Kameron bank,69538569,2504.8
37258,5317,Raiffeisen bank,53978085,4331.0
37317,5358,Bank Creditas,89332604,9191.0
37318,5358,UniCredit Bank,3237545,1139.0
37323,5362,Czech export bank,24749118,4226.3
37324,5362,Max bank,18269801,6413.0
37325,5362,PPF Bank,23946857,7962.0
37339,5372,Fio bank ,4785913,2612.0
37361,5385,Raiffeisen bank,92821448,2489.3
37362,5385,Air Bank,67199128,8754.0
37378,5395,Hypotecni bank,43853229,4393.8
37421,5422,Air Bank,91485505,6148.0
37422,5422,Kameron bank,38885069,832.0
37423,5422,Hypotecni bank,95722668,2320.0
37424,5422,Trinity Bank,40573519,1435.0
37425,5423,UniCredit Bank,48649221,1394.0
37426,5423,UniCredit Bank,5680722,446.0
37427,5423,Fio bank ,82146298,8618.0
37428,5423,Kameron bank,59710752,4068.0
37435,5428,UniCredit Bank,55829697,7281.3
37456,5442,J&T Bank ,26435643,7281.3
37457,5442,Trinity Bank,14627766,8110.0
37458,5442,UniCredit Bank,10828179,2070.0
37459,5442,PPF Bank,7772154,1017.0
37462,5445,Fio bank ,10110479,2186.0
37463,5445,Max bank,2227068,685.0
37464,5445,PPF Bank,80277055,1439.0
37465,5445,Czech export bank,4871046,624.0
37466,5445,Raiffeisen bank,26684844,859.0
37516,5477,Max bank,48098021,7279.3
37517,5477,Max bank,40210610,6342.0
37520,5481,PPF Bank,17114121,4358.0
37522,5483,Raiffeisen bank,24862456,1307.0
37560,5505,Hypotecni bank,15837931,2908.2
37616,5541,Max bank,59490781,3114.0
37617,5541,Fio bank ,48447573,648.0
37618,5541,Hypotecni bank,66726541,680.0
37625,5546,PPF Bank,97723727,2536.9
37665,5572,PPF Bank,85013025,2348.0
37666,5572,Raiffeisen bank,53127735,11314.0
37668,5574,J&T Bank ,52011740,3719.0
37669,5574,Fio bank ,36525643,11878.0
37699,5591,Bank Creditas,19205475,3697.8
37700,5591,Moneta Money Bank,38603085,323.0
37701,5591,Max bank,44512021,2872.0
37702,5591,Czech export bank,87980109,345.0
37703,5591,Air Bank,30955463,2.0
37706,5593,Moneta Money Bank,67515390,3697.8
37707,5593,Trinity Bank,48020237,6049.0
37716,5602,Trinity Bank,42234236,3697.8
37740,5622,Max bank,45906978,6918.3
37741,5622,Bank Creditas,24175644,6327.0
37742,5622,Trinity Bank,71167778,573.0
37748,5628,Fio bank ,30017256,3757.0
37755,5632,Bank Creditas,84198254,4760.0
37782,5650,Trinity Bank,10689866,4108.3
37783,5650,Moneta Money Bank,29767215,10530.0
37795,5661,UniCredit Bank,80939536,1653.6
37838,5692,Kameron bank,42425257,1653.6
37847,5698,Czech export bank,81442999,2756.0
37848,5698,Fio bank ,64414620,10120.0
37850,5700,Max bank,47866308,1728.0
37888,5724,Hypotecni bank,9607071,4845.0
37889,5724,PPF Bank,5197179,2692.0
37890,5724,UniCredit Bank,30744582,561.0
37891,5724,Air Bank,83046674,281.0
37892,5724,Hypotecni bank,21557212,1220.0
37906,5735,UniCredit Bank,1054633,4845.0
37912,5740,Czech export bank,3078049,2907.0
37915,5742,Moneta Money Bank,19201743,4845.0
37937,5758,Raiffeisen bank,97891717,5700.7
37938,5758,PPF Bank,690603,3063.0
37939,5758,Hypotecni bank,15063757,3203.0
37940,5758,Max bank,75170343,7996.0
37964,5774,Max bank,69220012,1413.0
37965,5774,Czech export bank,39872121,7143.0
37966,5774,Bank Creditas,4440504,1299.0
37995,5794,J&T Bank ,1848161,2060.0
38026,5817,Hypotecni bank,72341751,3849.0
38027,5817,Fio bank ,90788304,3105.0
38028,5817,Hypotecni bank,85494482,9352.0
38053,5837,Raiffeisen bank,80529534,4939.0
38091,5868,J&T Bank ,64549314,1762.0
38118,5891,Trinity Bank,95617645,5432.3
38151,5912,J&T Bank ,6367522,3076.8
38152,5912,Czech export bank,65154915,9846.0
38166,5927,Czech export bank,95520770,1817.3
38190,5944,Kameron bank,49417829,4685.0
38191,5944,Kameron bank,50435006,1640.0
38198,5952,Trinity Bank,22068012,5885.3
38199,5952,Moneta Money Bank,68812089,3028.0
38200,5952,UniCredit Bank,40625691,1374.0
38201,5952,Air Bank,2707452,3684.0
38202,5952,Hypotecni bank,37493223,1594.0
38263,5991,Max bank,6799704,1978.0
38264,5991,Raiffeisen bank,83801996,4235.0
38265,5991,UniCredit Bank,49866914,1272.0
38326,6030,Hypotecni bank,18410075,1177.0
38328,6034,UniCredit Bank,6834680,7741.8
38338,6040,Max bank,45750951,2635.0
38339,6040,Trinity Bank,96697401,1321.0
38340,6040,Moneta Money Bank,15017515,5015.0
38341,6040,Fio bank ,12242263,489.0
38359,6051,Kameron bank,22275466,7685.0
38373,6061,Air Bank,38191717,8521.0
38374,6061,Raiffeisen bank,92930179,429.0
38375,6062,Czech export bank,96754401,5356.0
38376,6062,Raiffeisen bank,65052980,10608.0
38395,6075,Bank Creditas,38067519,8499.0
38408,6083,UniCredit Bank,44330716,7518.0
38431,6097,Hypotecni bank,87940978,3155.0
38432,6097,Raiffeisen bank,34494578,728.0
38462,6118,Max bank,16368747,7518.0
38500,6138,Trinity Bank,68264150,2817.3
38501,6138,Hypotecni bank,42320823,10869.0
38519,6148,Air Bank,26888096,7847.0
38520,6148,Fio bank ,40286940,2490.0
38539,6157,Moneta Money Bank,85308313,5165.2
38540,6157,UniCredit Bank,97978877,9523.0
38541,6158,Bank Creditas,22791475,5165.2
38649,6226,Raiffeisen bank,83721154,6643.7
38694,6265,Hypotecni bank,43599933,3639.5
38695,6265,Trinity Bank,11553663,7274.0
38708,6273,Fio bank ,34498596,3639.5
38729,6289,Moneta Money Bank,34028458,1784.5
38820,6353,Trinity Bank,55760598,586.0
38821,6353,Czech export bank,1903015,5984.0
38822,6353,J&T Bank ,62611573,1332.0
38829,6358,Moneta Money Bank,31235045,5632.8
38830,6358,Trinity Bank,69701927,13076.0
38837,6363,Max bank,2478039,1459.0
38885,6397,Moneta Money Bank,75494760,3016.7
38888,6400,Czech export bank,68610131,3016.7
38889,6400,Czech export bank,10098511,7320.0
38890,6400,Fio bank ,30437541,143.0
38891,6400,Trinity Bank,79846286,7396.0
38921,6425,Raiffeisen bank,41016417,3057.0
38930,6434,Moneta Money Bank,56125944,4589.2
38931,6434,Trinity Bank,10144585,4891.0
38936,6440,Max bank,75896376,2881.0
38955,6453,UniCredit Bank,92548077,1514.0
38956,6453,Raiffeisen bank,17806643,695.0
38957,6453,Trinity Bank,98467659,541.0
38958,6453,Raiffeisen bank,10349285,304.0
38965,6461,UniCredit Bank,30961704,4192.5
38982,6472,Fio bank ,3375345,3597.0
38983,6473,Raiffeisen bank,93282901,6408.8
39014,6495,Czech export bank,70482468,8606.0
39015,6495,Trinity Bank,70085698,8747.0
39027,6505,Hypotecni bank,49671936,3207.8
39032,6510,Trinity Bank,50882208,3207.8
39033,6511,Raiffeisen bank,72078418,1924.7
39102,6555,Max bank,80658405,5900.0
39151,6592,Fio bank ,62818646,6510.7
39152,6592,Fio bank ,16516280,10755.0
39167,6602,Moneta Money Bank,94580405,8523.0
39177,6609,Bank Creditas,70020216,1671.0
39178,6609,Max bank,11188424,3881.0
39179,6609,Moneta Money Bank,27650201,1624.0
39241,6649,J&T Bank ,71315157,1671.0
39284,6678,Kameron bank,46673387,6133.0
39303,6686,Bank Creditas,36217254,4853.8
39305,6688,Kameron bank,1844835,1753.0
39306,6688,Czech export bank,24286341,1282.0
39307,6688,Kameron bank,44432550,570.0
39308,6688,Trinity Bank,9123272,638.0
39324,6699,Kameron bank,40932357,2650.2
39325,6699,Max bank,79769712,7303.0
39326,6699,Trinity Bank,81050043,5504.0
39328,6701,J&T Bank ,54543888,2650.2
39337,6706,Bank Creditas,63843142,1982.0
39338,6706,PPF Bank,19147312,671.0
39339,6706,J&T Bank ,23725885,815.0
39340,6706,Hypotecni bank,83129149,1081.0
39352,6715,Moneta Money Bank,85509657,2298.2
39380,6738,Bank Creditas,11352903,3159.0
39463,6792,Moneta Money Bank,65384101,3520.0
39464,6792,Kameron bank,20771622,49.0
39465,6792,Air Bank,5785042,423.0
39466,6792,Air Bank,76593392,1432.0
39483,6806,PPF Bank,24762851,2428.9
39555,6856,J&T Bank ,38296979,3454.0
39556,6856,J&T Bank ,71201121,2557.0
39557,6856,Air Bank,61659604,794.0
39558,6856,Hypotecni bank,70674234,6965.0
39617,6902,Czech export bank,39091980,3738.0
39618,6902,Air Bank,4458135,827.0
39619,6902,Bank Creditas,86353617,1370.0
39629,6910,Kameron bank,23767364,2391.5
39646,6922,Max bank,54632151,5811.7
39648,6924,Max bank,50566107,4059.5
39649,6924,J&T Bank ,76091629,4585.0
39661,6930,Hypotecni bank,22201913,1081.0
39689,6950,Bank Creditas,88771885,8561.0
39690,6950,PPF Bank,13666057,9910.0
39741,6985,Bank Creditas,77922910,2687.5
39742,6985,Bank Creditas,73746818,13167.0
39830,7045,UniCredit Bank,36153978,6015.3
39835,7049,Moneta Money Bank,52499610,8253.2
39841,7052,Kameron bank,10413468,1776.7
39890,7082,J&T Bank ,91626292,6359.0
39891,7082,Kameron bank,93874412,1204.0
39892,7082,J&T Bank ,47163563,15.0
39893,7082,Kameron bank,18123281,262.0
39894,7082,Air Bank,25515216,4045.0
39924,7099,Kameron bank,75017177,4882.5
39925,7099,Max bank,96372824,236.0
39926,7099,Fio bank ,8235311,11766.0
39927,7099,Kameron bank,62618040,528.0
39966,7123,Hypotecni bank,42583918,3918.2
39967,7123,Raiffeisen bank,42013669,14581.0
39986,7133,J&T Bank ,49628651,2683.0
39987,7133,Air Bank,28418004,44.0
39988,7133,PPF Bank,89750158,115.0
39989,7133,Bank Creditas,56658023,56.0
39990,7133,Kameron bank,27370810,1352.0
39994,7136,Bank Creditas,16474801,2059.0
39995,7136,Bank Creditas,35699868,1080.0
39996,7136,Max bank,45092648,2235.0
39997,7136,Kameron bank,13272279,547.0
40034,7156,UniCredit Bank,60879224,2062.0
40065,7176,Raiffeisen bank,12137484,6110.0
40066,7176,J&T Bank ,11141997,3399.0
40071,7180,Air Bank,5624032,4156.5
40072,7180,Bank Creditas,71244883,8089.0
40073,7181,Raiffeisen bank,76611220,4156.5
40074,7181,Max bank,66605192,5030.0
40075,7181,Czech export bank,86960434,421.0
40076,7181,PPF Bank,99126499,16.0
40077,7181,Czech export bank,40795511,514.0
40084,7184,Moneta Money Bank,64944064,3434.0
40085,7184,Kameron bank,5196965,1879.0
40086,7184,Fio bank ,43513906,691.0
40087,7184,Trinity Bank,15510481,276.0
40088,7184,Kameron bank,95096921,6485.0
40099,7190,Hypotecni bank,11074567,5394.0
40100,7190,UniCredit Bank,63233262,1056.0
40158,7231,J&T Bank ,3170419,2283.2
40169,7240,Hypotecni bank,51813179,2535.7
40170,7240,Fio bank ,38210588,9136.0
40207,7262,Trinity Bank,83855402,1900.0
40208,7262,Max bank,4781288,6875.0
40209,7262,Max bank,99959164,1221.0
40226,7274,Hypotecni bank,91164630,4086.8
40227,7274,Hypotecni bank,33532422,4603.0
40328,7401,Bank Creditas,89597016,3372.7
40329,7401,Fio bank ,13943797,7266.0
40349,7418,Fio bank ,14132368,2523.2
40357,7424,Air Bank,1301700,2523.2
40358,7424,PPF Bank,4896235,6817.0
40359,7424,Kameron bank,79838293,1110.0
40360,7424,Hypotecni bank,52864879,164.0
40381,7437,Fio bank ,79067885,2306.8
40382,7437,Trinity Bank,2692229,6901.0
40383,7437,Raiffeisen bank,83435654,231.0
40384,7437,Czech export bank,64685678,228.0
40395,7445,Hypotecni bank,21391058,2306.8
40410,7454,Fio bank ,96140414,2306.0
40411,7454,Kameron bank,52242457,471.0
40412,7454,Fio bank ,90570520,1319.0
40429,7465,Bank Creditas,28778660,1060.6
40430,7465,Bank Creditas,29852605,1391.0
40431,7465,J&T Bank ,49864357,2850.0
40432,7465,Czech export bank,112665,302.0
40433,7465,UniCredit Bank,72408258,2527.0
40462,7485,Czech export bank,40248417,3799.8
40463,7485,Max bank,56684088,10279.0
40465,7487,Bank Creditas,72582745,2279.9
40466,7487,PPF Bank,21018159,7329.0
40467,7487,Raiffeisen bank,47784578,4792.0
40524,7523,Fio bank ,92478555,8013.0
40559,7542,Czech export bank,63780206,3683.0
40560,7542,Max bank,94022273,3389.0
40561,7542,J&T Bank ,1739269,9847.0
40565,7546,Kameron bank,36362540,3495.8
40566,7546,Trinity Bank,8914953,3861.0
40567,7546,Bank Creditas,87915062,198.0
40568,7546,Bank Creditas,3298998,49.0
40588,7559,Air Bank,78349375,4112.0
40589,7559,Moneta Money Bank,48709929,1066.0
40593,7562,Air Bank,13822353,6450.2
40597,7565,Trinity Bank,61455482,3197.8
40598,7565,Moneta Money Bank,98498379,6649.0
40599,7565,UniCredit Bank,24854338,228.0
40635,7594,Fio bank ,61969953,2718.0
40636,7594,Air Bank,48485803,2302.0
40637,7594,UniCredit Bank,40380853,2165.0
40638,7594,Hypotecni bank,62343466,1347.0
40639,7594,PPF Bank,4607093,210.0
40654,7606,UniCredit Bank,80371361,3197.8
40655,7606,Kameron bank,99149345,4268.0
40656,7606,J&T Bank ,41400957,5856.0
40657,7607,Raiffeisen bank,40659213,6020.0
40658,7607,Moneta Money Bank,90159475,1322.0
40671,7614,Hypotecni bank,54133033,6678.7
40675,7618,Kameron bank,12091774,2362.4
40694,7632,Raiffeisen bank,82218134,9629.0
40695,7632,Hypotecni bank,61472195,3551.0
40702,7636,Raiffeisen bank,97231417,3532.0
40703,7636,J&T Bank ,96037745,3077.0
40704,7636,J&T Bank ,10650349,325.0
40705,7637,Moneta Money Bank,40997958,9397.0
40706,7637,Air Bank,40161162,8127.0
40758,7674,Moneta Money Bank,13693094,3937.3
40759,7674,Bank Creditas,57784575,1477.0
40760,7674,Air Bank,18857425,7383.0
40815,7713,Max bank,76325124,3673.7
40816,7713,Bank Creditas,45360702,8418.0
40827,7721,PPF Bank,35142588,3788.3
40846,7733,Trinity Bank,37232846,5836.0
40865,7745,Hypotecni bank,97571604,2153.8
40866,7745,Hypotecni bank,99381535,10160.0
40883,7753,Moneta Money Bank,62899923,2153.8
40897,7765,PPF Bank,74587321,2332.0
40898,7765,Trinity Bank,75713848,8217.0
40906,7769,Czech export bank,57404768,4085.0
40910,7774,Raiffeisen bank,75218081,1002.4
40947,7795,Kameron bank,32384473,6202.0
40975,7815,UniCredit Bank,67844575,7903.8
40976,7815,Raiffeisen bank,1201522,1475.0
40977,7815,Bank Creditas,1738054,268.0
40978,7815,PPF Bank,92419248,2197.0
40987,7819,Raiffeisen bank,64831554,1953.0
40988,7819,UniCredit Bank,77821957,733.0
40989,7819,J&T Bank ,46939146,1296.0
40990,7819,Hypotecni bank,14313167,1721.0
40991,7819,Max bank,847703,434.0
40999,7824,Raiffeisen bank,63899862,7903.8
41000,7824,Bank Creditas,63655739,2156.0
41001,7824,Moneta Money Bank,44470602,1525.0
41042,7844,Max bank,97729610,3816.0
41059,7857,Hypotecni bank,74962877,5676.0
41060,7857,Trinity Bank,68440097,8157.0
41061,7857,UniCredit Bank,40089714,1042.0
41062,7857,Raiffeisen bank,92092263,137.0
41064,7859,Max bank,4752576,6010.2
41066,7861,Moneta Money Bank,21743178,8400.0
41067,7861,Czech export bank,58806037,400.0
41068,7861,Hypotecni bank,69198441,26.0
41069,7861,UniCredit Bank,77948432,131.0
